Codigo_Cliente,Tipo_De_Persona,Segmento,Edad,Zona,Sexo,Limite_TC
377990.0,N,Emergente,26.0,Norte,F,25000.0
377994.0,N,Clasico,30.0,Norte,F,37500.0
377995.0,N,Clasico,57.0,Metropolitana,F,47000.0
377997.0,N,Prestige,60.0,Metropolitana,M,400000.0
378001.0,N,Clasico,44.0,Metropolitana,M,32000.0
378002.0,N,Clasico,40.0,Norte,M,25000.0
378023.0,N,Clasico,62.0,Metropolitana,F,25000.0
378035.0,N,Emergente,33.0,Norte,M,35000.0
378038.0,N,Clasico,53.0,Metropolitana,M,25000.0
378039.0,N,Clasico,34.0,Metropolitana,M,25000.0
378043.0,N,Clasico,56.0,Metropolitana,M,37500.0
378048.0,N,Clasico,26.0,Metropolitana,M,25000.0
378056.0,N,Emergente,34.0,Norte,M,37500.0
378057.0,N,Preferencial,61.0,Norte,M,400000.0
378058.0,N,Clasico,27.0,Metropolitana,F,8000.0
378060.0,N,Clasico,52.0,Metropolitana,F,25000.0
378064.0,N,Prestige,43.0,Metropolitana,M,100500.0
378073.0,N,Emergente,43.0,Metropolitana,F,65000.0
378077.0,N,Clasico,34.0,Metropolitana,M,25000.0
378078.0,N,Emergente,30.0,Metropolitana,M,130000.0
378081.0,N,Clasico,35.0,Metropolitana,M,25000.0
378084.0,N,Clasico,34.0,Metropolitana,M,25000.0
378087.0,N,Emergente,33.0,Metropolitana,M,25000.0
378089.0,N,Clasico,33.0,Metropolitana,F,32000.0
378090.0,N,Emergente,40.0,Norte,M,58000.0
378092.0,N,Clasico,33.0,Metropolitana,M,25000.0
378093.0,N,Emergente,48.0,Metropolitana,F,105000.0
378097.0,N,Clasico,63.0,Metropolitana,F,42000.0
378101.0,N,Clasico,23.0,Norte,M,78000.0
378104.0,N,Preferencial,47.0,Norte,F,35000.0
378105.0,N,Clasico,50.0,Metropolitana,M,222000.0
378110.0,N,Emergente,60.0,Metropolitana,M,25000.0
378113.0,N,Clasico,54.0,Metropolitana,M,25000.0
378114.0,N,Preferencial,56.0,Metropolitana,M,42000.0
378116.0,N,Clasico,28.0,Metropolitana,F,10000.0
378119.0,N,Clasico,51.0,Metropolitana,F,58000.0
378127.0,N,Clasico,25.0,Metropolitana,M,50000.0
378128.0,N,Emergente,43.0,Metropolitana,M,40000.0
378131.0,N,Clasico,32.0,Metropolitana,F,50000.0
378135.0,N,Emergente,36.0,Norte,M,42000.0
378142.0,N,Emergente,56.0,Norte,F,60000.0
378143.0,N,Clasico,32.0,Metropolitana,M,25000.0
378146.0,N,Preferencial,47.0,Metropolitana,M,147000.0
378153.0,N,Clasico,31.0,Norte,F,68000.0
378159.0,N,Clasico,45.0,Norte,M,39000.0
378162.0,N,Clasico,38.0,Norte,M,25000.0
378165.0,N,Clasico,28.0,Norte,F,37500.0
378173.0,N,Clasico,28.0,Norte,M,64000.0
378176.0,N,Emergente,37.0,Metropolitana,F,75000.0
378183.0,N,Emergente,48.0,Metropolitana,M,25000.0
378192.0,N,Clasico,23.0,Metropolitana,M,25000.0
378196.0,N,Clasico,27.0,Metropolitana,M,48000.0
378202.0,N,Preferencial,35.0,Metropolitana,M,74000.0
378209.0,N,Emergente,27.0,Metropolitana,F,20000.0
378215.0,N,Clasico,20.0,Norte,F,5000.0
378249.0,N,Emergente,44.0,Metropolitana,M,25000.0
378259.0,N,Prestige,55.0,Metropolitana,M,302000.0
378260.0,N,Clasico,51.0,Norte,M,25000.0
378263.0,N,Clasico,24.0,Metropolitana,M,25000.0
378266.0,N,Emergente,26.0,Metropolitana,M,29000.0
378274.0,N,Clasico,30.0,Norte,F,48000.0
378281.0,N,Clasico,50.0,Metropolitana,M,32000.0
378283.0,N,Emergente,40.0,Norte,M,195000.0
378286.0,N,Emergente,47.0,Norte,M,26000.0
378292.0,N,Emergente,52.0,Norte,M,40500.0
378296.0,N,Clasico,48.0,Metropolitana,M,45000.0
378304.0,N,Prestige,49.0,Metropolitana,F,255000.0
378305.0,N,Emergente,38.0,Metropolitana,F,63000.0
378307.0,N,Clasico,40.0,Metropolitana,M,25000.0
378310.0,N,Emergente,37.0,Metropolitana,M,37500.0
378311.0,N,Emergente,26.0,Norte,M,25000.0
378315.0,N,Emergente,32.0,Metropolitana,M,36000.0
378329.0,N,Emergente,42.0,Norte,F,60000.0
378337.0,N,Emergente,41.0,Metropolitana,M,63000.0
378338.0,N,Clasico,49.0,Metropolitana,M,25000.0
378340.0,N,Clasico,41.0,Metropolitana,F,25000.0
378367.0,N,Clasico,29.0,Metropolitana,M,37500.0
378371.0,N,Emergente,31.0,Metropolitana,F,105000.0
378377.0,N,Clasico,42.0,Metropolitana,M,25000.0
378378.0,N,Preferencial,40.0,Metropolitana,M,27000.0
378392.0,N,Clasico,35.0,Metropolitana,M,25000.0
378394.0,N,Clasico,23.0,Metropolitana,M,37500.0
378406.0,N,Prestige,39.0,Norte,M,100000.0
378407.0,N,Clasico,25.0,Metropolitana,M,25000.0
378412.0,N,Clasico,27.0,Metropolitana,M,25000.0
378415.0,N,Clasico,24.0,Norte,M,32000.0
378418.0,N,Clasico,33.0,Metropolitana,F,25000.0
378422.0,N,Emergente,46.0,Metropolitana,M,25000.0
378423.0,N,Mi_Negocio,58.0,Norte,M,32000.0
378428.0,N,Emergente,32.0,Metropolitana,F,370000.0
378442.0,N,Clasico,44.0,Metropolitana,M,26000.0
378455.0,N,Clasico,33.0,Norte,M,27000.0
378459.0,N,Emergente,50.0,Norte,M,25000.0
378460.0,N,Clasico,38.0,Metropolitana,F,28000.0
378464.0,N,Clasico,33.0,Metropolitana,F,30000.0
378467.0,N,Prestige,43.0,Metropolitana,M,157500.0
378468.0,N,Emergente,26.0,Metropolitana,M,45000.0
378475.0,N,Preferencial,32.0,Metropolitana,M,75000.0
378485.0,N,Prestige,59.0,Metropolitana,F,440000.0
378496.0,N,Clasico,24.0,Norte,M,50000.0
378507.0,N,Clasico,43.0,Norte,M,27000.0
378512.0,N,Clasico,26.0,Metropolitana,F,27000.0
378514.0,N,Clasico,31.0,Metropolitana,M,33000.0
378521.0,N,Prestige,57.0,Metropolitana,M,300000.0
378524.0,N,Emergente,60.0,Metropolitana,M,105000.0
378525.0,N,Clasico,26.0,Norte,F,38000.0
378527.0,N,Clasico,33.0,Norte,F,40500.0
378539.0,N,Preferencial,33.0,Metropolitana,M,25000.0
378543.0,N,Clasico,26.0,Metropolitana,F,25000.0
378548.0,N,Clasico,57.0,Metropolitana,M,25000.0
378549.0,N,Clasico,47.0,Metropolitana,F,37500.0
378550.0,N,Clasico,28.0,Metropolitana,M,25000.0
378557.0,N,Mi_Negocio,59.0,Norte,M,75000.0
378558.0,N,Clasico,31.0,Metropolitana,F,25000.0
378562.0,N,Clasico,26.0,Metropolitana,F,50000.0
378564.0,N,Clasico,28.0,Norte,M,25000.0
378575.0,N,Clasico,39.0,Norte,M,35000.0
378576.0,N,Clasico,58.0,Metropolitana,M,69000.0
378579.0,N,Emergente,50.0,Metropolitana,M,37500.0
378586.0,N,Emergente,33.0,Metropolitana,F,26000.0
378591.0,N,Clasico,36.0,Metropolitana,M,30000.0
378594.0,N,Clasico,36.0,Metropolitana,F,30000.0
378596.0,N,Clasico,37.0,Metropolitana,M,55000.0
378601.0,N,Emergente,38.0,Metropolitana,F,27000.0
378605.0,N,Clasico,44.0,Metropolitana,M,37500.0
378616.0,N,Preferencial,52.0,Metropolitana,M,105000.0
378617.0,N,Clasico,27.0,Metropolitana,M,25000.0
378618.0,N,Emergente,47.0,Metropolitana,M,40000.0
378619.0,N,Clasico,52.0,Norte,F,50000.0
378622.0,N,Emergente,27.0,Metropolitana,F,40500.0
378625.0,N,Clasico,35.0,Metropolitana,F,51000.0
378629.0,N,Clasico,46.0,Metropolitana,F,37500.0
378633.0,N,Prestige,49.0,Metropolitana,M,58000.0
378638.0,N,Emergente,50.0,Norte,M,25000.0
378641.0,N,Clasico,23.0,Metropolitana,F,50000.0
378643.0,N,Clasico,25.0,Norte,M,37500.0
378644.0,N,Clasico,41.0,Metropolitana,F,25000.0
378648.0,N,Emergente,39.0,Metropolitana,M,50000.0
378653.0,N,Prestige,37.0,Norte,M,57000.0
378656.0,N,Clasico,53.0,Norte,M,26000.0
378663.0,N,Clasico,36.0,Metropolitana,M,25000.0
378665.0,N,Preferencial,37.0,Metropolitana,M,42000.0
378672.0,N,Clasico,36.0,Metropolitana,M,31000.0
378673.0,N,Clasico,39.0,Metropolitana,F,25000.0
378679.0,N,Clasico,35.0,Metropolitana,M,25000.0
378680.0,N,Clasico,23.0,Metropolitana,F,42000.0
378681.0,N,Clasico,21.0,Metropolitana,M,15000.0
378682.0,N,Emergente,41.0,Metropolitana,M,74000.0
378684.0,N,Clasico,26.0,Norte,F,5000.0
378685.0,N,Emergente,30.0,Norte,F,25000.0
378693.0,N,Clasico,40.0,Metropolitana,M,25000.0
378703.0,N,Clasico,31.0,Metropolitana,F,25000.0
378733.0,N,Clasico,63.0,Metropolitana,M,37500.0
378738.0,N,Clasico,31.0,Metropolitana,M,87000.0
378739.0,N,Clasico,28.0,Norte,M,50000.0
378741.0,N,Emergente,29.0,Metropolitana,F,50000.0
378744.0,N,Clasico,49.0,Metropolitana,F,166500.0
378747.0,N,Clasico,40.0,Metropolitana,F,25000.0
378749.0,N,Emergente,25.0,Norte,M,50000.0
378753.0,N,Clasico,37.0,Metropolitana,F,25000.0
378773.0,N,Clasico,46.0,Metropolitana,M,25000.0
378775.0,N,Clasico,28.0,Norte,M,10000.0
378776.0,N,Clasico,51.0,Metropolitana,M,25000.0
378780.0,N,Clasico,22.0,Metropolitana,M,25000.0
378788.0,N,Clasico,27.0,Norte,M,25000.0
378791.0,N,Clasico,34.0,Metropolitana,M,25000.0
378795.0,N,Clasico,60.0,Norte,M,25000.0
378801.0,N,Clasico,30.0,Metropolitana,F,37500.0
378802.0,N,Emergente,36.0,Metropolitana,M,25000.0
378804.0,N,Clasico,49.0,Metropolitana,F,48000.0
378822.0,N,Clasico,35.0,Norte,M,32000.0
378830.0,N,Mi_Negocio,48.0,Norte,F,27000.0
378834.0,N,Emergente,47.0,Metropolitana,M,37000.0
378840.0,N,Emergente,40.0,Metropolitana,M,90000.0
378845.0,N,Clasico,26.0,Metropolitana,M,48000.0
378847.0,N,Preferencial,55.0,Metropolitana,M,25000.0
378849.0,N,Prestige,41.0,Metropolitana,M,230000.0
378855.0,N,Clasico,58.0,Norte,F,25000.0
378857.0,N,Clasico,30.0,Metropolitana,F,25000.0
378861.0,N,Clasico,45.0,Metropolitana,M,55000.0
378862.0,N,Emergente,42.0,Norte,M,57000.0
378864.0,N,Emergente,34.0,Metropolitana,M,37500.0
378865.0,N,Preferencial,56.0,Metropolitana,M,174000.0
378887.0,N,Clasico,50.0,Metropolitana,M,25000.0
378897.0,N,Clasico,28.0,Metropolitana,M,27000.0
378899.0,N,Preferencial,23.0,Metropolitana,F,100000.0
378900.0,N,Emergente,54.0,Metropolitana,F,50000.0
378901.0,N,Clasico,30.0,Norte,M,27000.0
378904.0,N,Clasico,28.0,Metropolitana,M,96000.0
378911.0,N,Emergente,60.0,Metropolitana,M,37500.0
378912.0,N,Emergente,39.0,Norte,F,29000.0
378913.0,N,Preferencial,58.0,Norte,F,37500.0
378917.0,N,Clasico,31.0,Norte,F,37500.0
378923.0,N,Clasico,35.0,Metropolitana,F,25000.0
378929.0,N,Prestige,28.0,Metropolitana,F,25000.0
378930.0,N,Preferencial,58.0,Metropolitana,F,105000.0
378932.0,N,Clasico,65.0,Metropolitana,F,27000.0
378934.0,N,Clasico,51.0,Norte,M,25000.0
378936.0,N,Clasico,30.0,Metropolitana,M,26000.0
378939.0,N,Preferencial,54.0,Norte,M,84000.0
378940.0,N,Preferencial,27.0,Metropolitana,F,278000.0
378941.0,N,Clasico,39.0,Metropolitana,M,25000.0
378950.0,N,Emergente,42.0,Metropolitana,M,37500.0
378957.0,N,Emergente,50.0,Norte,M,42000.0
378962.0,N,Clasico,56.0,Metropolitana,M,25000.0
378975.0,N,Clasico,55.0,Norte,F,25000.0
378990.0,N,Prestige,71.0,Norte,F,350000.0
378995.0,N,Clasico,25.0,Norte,F,25000.0
378996.0,N,Clasico,26.0,Norte,F,25000.0
379018.0,N,Clasico,40.0,Norte,F,25000.0
379021.0,N,Prestige,56.0,Metropolitana,M,250000.0
379036.0,N,Clasico,49.0,Norte,M,32000.0
379049.0,N,Emergente,32.0,Norte,F,52000.0
379071.0,N,Emergente,37.0,Metropolitana,M,53000.0
379072.0,N,Emergente,41.0,Norte,M,100000.0
379073.0,N,Clasico,24.0,Metropolitana,M,25000.0
379075.0,N,Preferencial,34.0,Metropolitana,F,53000.0
379078.0,N,Emergente,32.0,Metropolitana,F,27000.0
379082.0,N,Clasico,30.0,Metropolitana,M,25000.0
379088.0,N,Emergente,27.0,Norte,M,27000.0
379092.0,N,Clasico,58.0,Norte,F,27000.0
379094.0,N,Emergente,30.0,Metropolitana,M,26000.0
379100.0,N,Clasico,57.0,Metropolitana,M,25000.0
379102.0,N,Clasico,32.0,Metropolitana,F,48000.0
379103.0,N,Clasico,31.0,Norte,F,27000.0
379104.0,N,Emergente,39.0,Norte,M,32000.0
379105.0,N,Prestige,38.0,Metropolitana,M,95000.0
379112.0,N,Clasico,32.0,Metropolitana,M,25000.0
379116.0,N,Emergente,31.0,Metropolitana,F,263000.0
379121.0,N,Emergente,39.0,Norte,M,50000.0
379141.0,N,Preferencial,34.0,Norte,M,500000.0
379142.0,N,Preferencial,31.0,Metropolitana,M,100000.0
379143.0,N,Emergente,32.0,Norte,M,25000.0
379144.0,N,Emergente,33.0,Metropolitana,M,25000.0
379158.0,N,Preferencial,58.0,Metropolitana,M,65000.0
379159.0,N,Clasico,31.0,Norte,F,60000.0
379162.0,N,Emergente,32.0,Norte,M,26000.0
379168.0,N,Clasico,38.0,Metropolitana,M,37500.0
379169.0,N,Clasico,31.0,Metropolitana,M,42000.0
379171.0,N,Clasico,27.0,Metropolitana,F,37500.0
379172.0,N,Clasico,53.0,Norte,F,25000.0
379173.0,N,Clasico,53.0,Metropolitana,M,25000.0
379179.0,N,Clasico,46.0,Norte,M,50000.0
379183.0,N,Preferencial,49.0,Norte,M,25000.0
379201.0,N,Emergente,41.0,Metropolitana,M,160000.0
379207.0,N,Emergente,64.0,Norte,F,75000.0
379212.0,N,Emergente,29.0,Metropolitana,M,83000.0
379220.0,N,Clasico,54.0,Metropolitana,F,25000.0
379227.0,N,Clasico,36.0,Metropolitana,F,48000.0
379229.0,N,Emergente,43.0,Metropolitana,F,29000.0
379236.0,N,Emergente,27.0,Metropolitana,M,40500.0
379238.0,N,Clasico,33.0,Norte,F,25000.0
379244.0,N,Emergente,50.0,Norte,M,42000.0
379249.0,N,Clasico,26.0,Norte,M,25000.0
379252.0,N,Clasico,33.0,Metropolitana,M,40000.0
379255.0,N,Clasico,52.0,Metropolitana,F,25000.0
379257.0,N,Emergente,62.0,Metropolitana,F,48000.0
379259.0,N,Preferencial,40.0,Metropolitana,M,42000.0
379262.0,N,Clasico,44.0,Metropolitana,M,25000.0
379265.0,N,Clasico,33.0,Metropolitana,F,53000.0
379270.0,N,Preferencial,27.0,Metropolitana,F,120000.0
379274.0,N,Emergente,30.0,Norte,M,37500.0
379275.0,N,Clasico,58.0,Metropolitana,M,103000.0
379276.0,N,Clasico,60.0,Norte,M,25000.0
379279.0,N,Clasico,44.0,Norte,F,50000.0
379281.0,N,Emergente,41.0,Metropolitana,F,35000.0
379286.0,N,Prestige,32.0,Metropolitana,M,350000.0
379292.0,N,Clasico,35.0,Metropolitana,F,60000.0
379297.0,N,Clasico,50.0,Metropolitana,M,75000.0
379307.0,N,Clasico,30.0,Norte,F,40500.0
379309.0,N,Emergente,35.0,Metropolitana,M,45000.0
379312.0,N,Clasico,43.0,Norte,F,40000.0
379314.0,N,Emergente,44.0,Metropolitana,M,50000.0
379315.0,N,Emergente,66.0,Norte,M,63000.0
379316.0,N,Emergente,52.0,Metropolitana,F,80000.0
379318.0,N,Clasico,27.0,Norte,F,25000.0
379339.0,N,Clasico,40.0,Metropolitana,F,25000.0
379353.0,N,Emergente,25.0,Metropolitana,M,25000.0
379355.0,N,Emergente,25.0,Metropolitana,M,25000.0
379358.0,N,Clasico,34.0,Metropolitana,F,25000.0
379363.0,N,Emergente,39.0,Norte,M,25000.0
379367.0,N,Clasico,48.0,Norte,F,40500.0
379372.0,N,Clasico,23.0,Metropolitana,M,28000.0
379373.0,N,Clasico,54.0,Norte,M,25000.0
379376.0,N,Clasico,51.0,Norte,M,50000.0
379379.0,N,Clasico,22.0,Metropolitana,M,42000.0
379401.0,N,Prestige,51.0,Metropolitana,M,600000.0
379402.0,N,Emergente,28.0,Metropolitana,F,26000.0
379405.0,N,Clasico,26.0,Metropolitana,M,25000.0
379411.0,N,Clasico,47.0,Metropolitana,F,25000.0
379421.0,N,Clasico,27.0,Metropolitana,M,25000.0
379423.0,N,Clasico,35.0,Metropolitana,M,27000.0
379434.0,N,Clasico,39.0,Norte,F,25000.0
379441.0,N,Clasico,47.0,Norte,M,25000.0
379454.0,N,Clasico,34.0,Norte,F,25000.0
379472.0,N,Clasico,35.0,Metropolitana,F,25000.0
379477.0,N,Emergente,28.0,Metropolitana,M,75000.0
379478.0,N,Clasico,53.0,Metropolitana,M,37500.0
379481.0,N,Clasico,30.0,Norte,M,26000.0
379482.0,N,Clasico,24.0,Metropolitana,M,25000.0
379489.0,N,Clasico,38.0,Norte,F,25000.0
379494.0,N,Clasico,34.0,Metropolitana,M,25000.0
379497.0,N,Emergente,51.0,Norte,F,42000.0
379498.0,N,Clasico,48.0,Metropolitana,M,57000.0
379501.0,N,Emergente,60.0,Metropolitana,M,120000.0
379503.0,N,Clasico,48.0,Norte,M,25000.0
379504.0,N,Preferencial,38.0,Metropolitana,M,400000.0
379509.0,N,Emergente,45.0,Metropolitana,M,78000.0
379534.0,N,Preferencial,56.0,Metropolitana,F,150000.0
379546.0,N,Clasico,21.0,Norte,F,5000.0
379556.0,N,,23.0,Norte,F,5000.0
379557.0,N,Clasico,28.0,Norte,F,8000.0
379573.0,N,,29.0,Norte,F,6000.0
379599.0,N,Clasico,37.0,Norte,F,25000.0
379627.0,N,Preferencial,24.0,Norte,M,90000.0
379633.0,N,Clasico,30.0,Norte,M,58000.0
379635.0,N,Clasico,31.0,Norte,M,37500.0
379657.0,N,Clasico,47.0,Norte,M,47250.0
379661.0,N,Preferencial,58.0,Metropolitana,M,330000.0
379662.0,N,Preferencial,54.0,Metropolitana,M,42000.0
379667.0,N,Clasico,52.0,Metropolitana,M,31500.0
379673.0,N,Emergente,21.0,Norte,F,10000.0
379676.0,N,Emergente,50.0,Metropolitana,M,126000.0
379678.0,N,Clasico,51.0,Norte,M,25000.0
379681.0,N,Clasico,23.0,Metropolitana,M,25000.0
379683.0,N,Prestige,30.0,Metropolitana,M,37500.0
379684.0,N,Emergente,58.0,Metropolitana,M,25000.0
379693.0,N,Emergente,27.0,Metropolitana,M,37500.0
379694.0,N,Clasico,41.0,Metropolitana,M,25000.0
379699.0,N,Preferencial,53.0,Metropolitana,F,100000.0
379707.0,N,Clasico,31.0,Metropolitana,F,25000.0
379718.0,N,Clasico,28.0,Norte,M,37500.0
379725.0,N,Clasico,22.0,Norte,M,5000.0
379732.0,N,Emergente,27.0,Norte,M,10000.0
379740.0,N,Emergente,70.0,Norte,F,100000.0
379742.0,N,Emergente,52.0,Metropolitana,M,25000.0
379746.0,N,Clasico,30.0,Metropolitana,M,37500.0
379747.0,N,Clasico,31.0,Metropolitana,M,50000.0
379754.0,N,Clasico,32.0,Metropolitana,M,45000.0
379758.0,N,Clasico,43.0,Norte,M,37500.0
379766.0,N,Clasico,28.0,Metropolitana,F,93000.0
379771.0,N,Clasico,46.0,Norte,F,37500.0
379774.0,N,Clasico,40.0,Norte,F,25000.0
379776.0,N,Clasico,52.0,Metropolitana,M,30000.0
379782.0,N,Clasico,41.0,Norte,F,90000.0
379792.0,N,Clasico,32.0,Norte,M,82500.0
379796.0,N,Emergente,58.0,Metropolitana,F,95000.0
379797.0,N,Clasico,39.0,Norte,F,37500.0
379803.0,N,Clasico,30.0,Norte,M,25000.0
379821.0,N,Clasico,26.0,Norte,M,10000.0
379823.0,N,Clasico,28.0,Norte,M,11000.0
379826.0,N,Clasico,42.0,Metropolitana,F,27000.0
379835.0,N,Prestige,51.0,Metropolitana,M,105000.0
379837.0,N,Emergente,29.0,Norte,M,46000.0
379838.0,N,Clasico,60.0,Metropolitana,M,37500.0
379842.0,N,Preferencial,67.0,Norte,M,220000.0
379850.0,N,Mi_Negocio,41.0,Norte,M,25000.0
379856.0,N,Clasico,32.0,Norte,M,53000.0
379857.0,N,Emergente,32.0,Norte,F,48000.0
379865.0,N,Clasico,55.0,Norte,M,25000.0
379875.0,N,Emergente,29.0,Norte,F,25000.0
379883.0,N,Clasico,33.0,Metropolitana,M,100000.0
379884.0,N,Clasico,32.0,Metropolitana,M,42000.0
379886.0,N,Clasico,29.0,Norte,F,69000.0
379889.0,N,Emergente,62.0,Norte,M,105000.0
379897.0,N,Clasico,25.0,Metropolitana,F,42000.0
379900.0,N,Emergente,21.0,Metropolitana,F,25000.0
379903.0,N,Clasico,26.0,Norte,F,25000.0
379906.0,N,Preferencial,65.0,Metropolitana,F,350000.0
379907.0,N,Emergente,38.0,Metropolitana,F,52000.0
379914.0,N,Clasico,35.0,Metropolitana,M,35000.0
379919.0,N,Emergente,48.0,Metropolitana,F,307500.0
379921.0,N,Clasico,31.0,Norte,M,37500.0
379923.0,N,Clasico,31.0,Metropolitana,M,97500.0
379929.0,N,Emergente,62.0,Metropolitana,F,37500.0
379934.0,N,Prestige,27.0,Norte,M,25000.0
379941.0,N,Emergente,37.0,Norte,M,53000.0
379951.0,N,Clasico,33.0,Metropolitana,M,32000.0
379958.0,N,Clasico,30.0,Norte,M,15000.0
379961.0,N,Prestige,58.0,Metropolitana,M,20000.0
379996.0,N,Clasico,47.0,Norte,F,30000.0
380001.0,N,Prestige,62.0,Metropolitana,M,250000.0
380006.0,N,Emergente,38.0,Norte,F,480000.0
380013.0,N,Emergente,27.0,Metropolitana,F,48000.0
380016.0,N,Clasico,40.0,Metropolitana,M,25000.0
380022.0,N,Clasico,32.0,Norte,M,25000.0
380023.0,N,Preferencial,37.0,Metropolitana,M,400000.0
380026.0,N,Clasico,52.0,Metropolitana,F,25000.0
380027.0,N,Clasico,24.0,Norte,F,37500.0
380028.0,N,Clasico,35.0,Metropolitana,F,25000.0
380029.0,N,Mi_Negocio,31.0,Metropolitana,M,100000.0
380030.0,N,Clasico,28.0,Metropolitana,M,15000.0
380036.0,N,Emergente,47.0,Metropolitana,M,42000.0
380045.0,N,Emergente,43.0,Metropolitana,F,94500.0
380046.0,N,Clasico,38.0,Metropolitana,M,25000.0
380049.0,N,Clasico,28.0,Norte,M,42000.0
380098.0,N,Clasico,32.0,Norte,F,50000.0
380114.0,N,Preferencial,36.0,Norte,F,100000.0
380118.0,N,Clasico,55.0,Norte,M,53000.0
380124.0,N,Emergente,29.0,Norte,M,118000.0
380130.0,N,Clasico,28.0,Metropolitana,M,50000.0
380133.0,N,Emergente,25.0,Metropolitana,M,36000.0
380135.0,N,Preferencial,59.0,Metropolitana,F,158000.0
380140.0,N,Emergente,39.0,Metropolitana,M,42000.0
380158.0,N,Clasico,24.0,Norte,M,25000.0
380161.0,N,Clasico,32.0,Metropolitana,M,37500.0
380162.0,N,Preferencial,41.0,Metropolitana,F,75000.0
380164.0,N,Clasico,47.0,Metropolitana,M,25000.0
380168.0,N,Emergente,45.0,Norte,F,25000.0
380170.0,N,Preferencial,49.0,Metropolitana,F,28000.0
380180.0,N,Emergente,33.0,Metropolitana,F,42000.0
380184.0,N,Clasico,47.0,Norte,M,39000.0
380185.0,N,Clasico,29.0,Metropolitana,M,42000.0
380186.0,N,Emergente,37.0,Norte,M,80000.0
380187.0,N,Clasico,30.0,Metropolitana,F,25000.0
380190.0,N,Clasico,34.0,Norte,M,26000.0
380191.0,N,Prestige,62.0,Metropolitana,M,53000.0
380193.0,N,Clasico,27.0,Norte,M,27000.0
380198.0,N,Emergente,56.0,Norte,M,109500.0
380200.0,N,Emergente,38.0,Metropolitana,M,25000.0
380204.0,N,Emergente,36.0,Norte,M,52000.0
380205.0,N,Clasico,28.0,Norte,F,25000.0
380206.0,N,Clasico,52.0,Norte,F,38000.0
380211.0,N,Clasico,30.0,Norte,F,81000.0
380212.0,N,Clasico,36.0,Metropolitana,F,25000.0
380215.0,N,Preferencial,53.0,Metropolitana,M,44000.0
380216.0,N,Emergente,37.0,Norte,M,26000.0
380217.0,N,Emergente,42.0,Norte,F,53000.0
380220.0,N,Emergente,47.0,Norte,F,84000.0
380221.0,N,Emergente,35.0,Metropolitana,F,32000.0
380224.0,N,Emergente,47.0,Metropolitana,M,25000.0
380225.0,N,Clasico,27.0,Norte,M,32000.0
380226.0,N,Emergente,40.0,Metropolitana,M,25000.0
380227.0,N,Prestige,59.0,Metropolitana,M,80000.0
380229.0,N,Emergente,52.0,Norte,M,25000.0
380238.0,N,Clasico,30.0,Norte,M,25000.0
380242.0,N,Emergente,36.0,Norte,F,37000.0
380246.0,N,Emergente,30.0,Norte,F,47000.0
380247.0,N,Clasico,39.0,Metropolitana,M,30000.0
380249.0,N,Emergente,28.0,Norte,M,42000.0
380250.0,N,Clasico,20.0,Norte,F,56000.0
380251.0,N,Emergente,26.0,Metropolitana,F,26000.0
380252.0,N,Clasico,41.0,Metropolitana,M,25000.0
380258.0,N,Prestige,68.0,Metropolitana,M,400000.0
380261.0,N,Clasico,30.0,Metropolitana,M,190000.0
380264.0,N,Clasico,32.0,Metropolitana,F,42000.0
380269.0,N,Emergente,33.0,Metropolitana,F,45000.0
380271.0,N,Clasico,43.0,Metropolitana,M,60000.0
380272.0,N,Clasico,30.0,Metropolitana,M,50000.0
380275.0,N,Clasico,45.0,Metropolitana,M,52000.0
380282.0,N,Emergente,41.0,Norte,F,26000.0
380283.0,N,Clasico,40.0,Norte,M,25000.0
380287.0,N,Clasico,50.0,Norte,F,25000.0
380295.0,N,Emergente,53.0,Metropolitana,F,45000.0
380299.0,N,,48.0,Metropolitana,M,25000.0
380300.0,N,Clasico,42.0,Metropolitana,M,25000.0
380306.0,N,Clasico,52.0,Norte,M,25000.0
380307.0,N,Clasico,24.0,Metropolitana,M,26000.0
380309.0,N,Clasico,40.0,Norte,F,26000.0
380313.0,N,Clasico,41.0,Norte,M,25000.0
380316.0,N,Preferencial,34.0,Norte,M,32000.0
380317.0,N,Clasico,33.0,Norte,M,34000.0
380320.0,N,Preferencial,39.0,Norte,F,63000.0
380325.0,N,Clasico,28.0,Norte,F,53000.0
380328.0,N,Clasico,26.0,Metropolitana,M,42000.0
380342.0,N,Clasico,31.0,Metropolitana,M,16000.0
380352.0,N,Clasico,26.0,Metropolitana,F,25000.0
380355.0,N,Clasico,46.0,Metropolitana,F,36000.0
380356.0,N,Clasico,30.0,Metropolitana,M,25000.0
380359.0,N,Clasico,25.0,Metropolitana,M,25000.0
380361.0,N,Emergente,52.0,Metropolitana,M,32000.0
380370.0,N,Emergente,57.0,Norte,M,66000.0
380376.0,N,Emergente,38.0,Metropolitana,M,32000.0
380377.0,N,Clasico,38.0,Norte,M,67500.0
380378.0,N,Clasico,46.0,Norte,F,37000.0
380382.0,N,Clasico,36.0,Metropolitana,F,42000.0
380383.0,N,Clasico,37.0,Norte,M,46500.0
380387.0,N,Clasico,25.0,Norte,M,32000.0
380388.0,N,Clasico,25.0,Norte,M,25000.0
380389.0,N,Emergente,48.0,Metropolitana,M,40500.0
380392.0,N,Clasico,35.0,Norte,F,25000.0
380395.0,N,Clasico,34.0,Norte,F,25000.0
